AC	GeneName	chr	strand	exonStart	exonEnd	upstreamEE	downstreamES	TCGA-2A-A8VL-01A	TCGA-2A-A8VO-01A	TCGA-2A-A8VT-01A	TCGA-2A-A8VV-01A	TCGA-2A-A8VX-01A	SRR1069209	SRR1069514	SRR1073069	SRR1074410	SRR1075126	SRR3146747	SRR3146769	SRR3146770	SRR3018011	SRR3018014	SRR4306657	SRR4306115	SRR4306118	SRR4306121	SRR4306381
ENSG00000196776.14_2	CD47	chr3	-	107769424	107769449	107766139	107770785	0.7798	0.8662	0.8369	0.759	0.7981	0.6183	0.3412	0.6	0.6059	0.732	0.5134	0.7068	0.4469	0.7819	0.4619	0.6122	nan	0.5398	0.6831	0.7346
ENSG00000196776.14_2	CD47	chr3	-	107769424	107769449	107766139	107776323	0.9008	0.947	0.7528	1.0	0.9344	1.0	1.0	0.9215	1.0	0.8296	0.2399	0.0	0.0	0.5921	nan	0.1409	nan	0.6173	0.7075	0.2119
ENSG00000196776.14_2	CD47	chr3	-	107770785	107770817	107766139	107776323	0.9661	0.9853	0.9245	1.0	0.9817	1.0	1.0	0.9735	1.0	0.9473	0.7767	0.9901	0.7638	0.7219	1.0	0.8218	nan	0.9618	0.9203	0.9605
ENSG00000196776.14_2	CD47	chr3	-	107774366	107774413	107766139	107776323	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000196781.14_3	TLE1	chr9	-	84227206	84227308	84226871	84228291	0.5	0.2	0.3158	0.4483	1.0	0.0	0.0	0.0	0.0526	0.1429	0.3333	0.75	0.7143	0.1429	0.0588	0.1707	nan	0.0625	0.3125	0.4634
ENSG00000196781.14_3	TLE1	chr9	-	84248262	84248279	84235472	84267128	nan	nan	nan	nan	nan	0.8318	0.6579	1.0	1.0	1.0	1.0	1.0	1.0	0.463	0.3599	nan	nan	nan	nan	nan
ENSG00000196781.14_3	TLE1	chr9	-	84249011	84249216	84235472	84267128	0.8824	0.2	0.9592	1.0	1.0	0.8824	0.8333	1.0	1.0	1.0	1.0	1.0	1.0	0.88	0.8083	0.9238	1.0	1.0	1.0	0.7778
ENSG00000196781.14_3	TLE1	chr9	-	84267098	84267203	84249216	84300590	1.0	1.0	0.9636	1.0	1.0	1.0	1.0	0.6667	0.8571	0.8571	0.8182	0.9091	1.0	1.0	1.0	0.7143	nan	1.0	0.0	1.0
ENSG00000196792.11_2	STRN3	chr14	-	31388171	31388312	31382863	31398406	0.6364	0.6	0.4133	0.3333	1.0	0.7143	0.6364	0.3333	0.5	0.0769	0.0	0.0	0.1429	0.3913	0.5932	0.3805	nan	0.3333	nan	0.3333
ENSG00000196792.11_2	STRN3	chr14	-	31388171	31388312	31382863	31404368	0.2143	0.3043	0.2621	0.1071	0.4118	0.1667	0.1795	0.3333	0.0	0.0	0.0476	0.0588	0.1111	0.0924	0.2545	0.25	nan	0.0	0.0	0.1238
ENSG00000196792.11_2	STRN3	chr14	-	31398406	31398517	31381388	31404368	1.0	1.0	0.7778	0.4286	1.0	0.4286	0.6667	1.0	1.0	1.0	nan	nan	nan	1.0	0.9476	0.8765	nan	1.0	1.0	0.9608
ENSG00000196792.11_2	STRN3	chr14	-	31398406	31398517	31382863	31404368	0.2667	0.2	0.3968	0.1379	0.1667	0.2857	0.1579	0.4286	0.1667	0.4118	0.0909	0.2381	0.1111	0.259	0.5599	0.4545	nan	0.2593	0.0909	0.4026
ENSG00000196792.11_2	STRN3	chr14	-	31398406	31398517	31388312	31404368	1.0	0.2727	0.6774	0.4286	0.7143	1.0	0.7143	0.5	1.0	1.0	0.0	0.5	0.0	0.8765	0.8886	0.7522	nan	1.0	1.0	0.9273
ENSG00000196793.13_2	ZNF239	chr10	-	44063346	44063469	44053619	44069987	0.3333	0.6471	0.4783	0.3846	1.0	0.6667	1.0	1.0	0.8824	1.0	0.3333	0.3333	0.1429	0.7241	0.1429	0.2	nan	0.5152	0.8333	0.3462
ENSG00000196821.9_2	C6orf106	chr6	-	34614377	34614575	34574681	34622401	0.8242	0.9245	0.8947	0.92	0.9111	0.9565	0.7622	0.95	0.8058	0.9385	0.9101	0.9158	0.9266	0.8621	0.8895	0.9054	1.0	0.9024	0.7931	0.8779
ENSG00000196839.12_2	ADA	chr20	-	43251228	43251293	43249788	43251469	0.8333	0.8667	1.0	1.0	0.5556	0.6538	0.8252	0.8292	0.7296	1.0	1.0	1.0	1.0	1.0	0.7159	0.7847	1.0	0.8072	0.7888	0.9606
ENSG00000196839.12_2	ADA	chr20	-	43251647	43251719	43251571	43252842	0.6667	0.6	0.8	1.0	1.0	0.7824	0.9327	1.0	0.8496	1.0	0.2551	1.0	1.0	0.854	1.0	0.8676	1.0	0.9212	1.0	0.959
ENSG00000196843.15_2	ARID5A	chr2	+	97215057	97215196	97213254	97215489	0.6279	0.6667	0.6786	0.5556	0.6981	0.6406	0.6808	0.8367	0.4921	0.814	0.8889	0.6	1.0	0.6207	0.7959	0.5821	0.0	0.6757	0.5172	0.6
ENSG00000196872.11_3	KIAA1211L	chr2	-	99449324	99449460	99448975	99454581	1.0	1.0	0.8571	1.0	1.0	1.0	nan	nan	1.0	1.0	0.76	0.9213	nan	1.0	nan	0.8186	nan	nan	nan	0.9146
ENSG00000196912.12_3	ANKRD36B	chr2	-	98132194	98132408	98129826	98148773	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000196914.8_2	ARHGEF12	chr11	+	120276826	120276850	120207984	120291461	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000196914.8_2	ARHGEF12	chr11	+	120280102	120280159	120207984	120291461	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000196914.8_2	ARHGEF12	chr11	+	120280102	120280159	120278532	120291461	0.3846	0.4667	0.2188	0.1579	0.3333	0.7411	0.5762	0.1603	0.3814	0.1252	0.4858	0.5338	0.5467	0.113	0.3857	0.3303	nan	1.0	nan	0.2795
ENSG00000196914.8_2	ARHGEF12	chr11	+	120300420	120300540	120300226	120302479	1.0	0.5385	0.8768	0.9231	1.0	1.0	0.9167	1.0	0.6842	1.0	0.8947	0.8235	0.6702	0.5723	0.7591	0.812	nan	0.6471	1.0	0.8768
ENSG00000196922.10_3	ZNF252P	chr8	-	146221892	146221993	146219978	146224988	1.0	0.92	0.8158	0.9231	1.0	0.6923	1.0	1.0	1.0	1.0	1.0	0.875	1.0	0.6842	1.0	0.824	nan	1.0	1.0	0.6707
ENSG00000196922.10_3	ZNF252P	chr8	-	146225737	146225924	146225155	146228202	0.4545	0.3333	0.3171	0.3333	0.2	1.0	0.0	0.5	0.0	0.3333	0.2	0.0	0.2222	0.0667	0.0588	0.0752	nan	0.1579	nan	0.1393
ENSG00000196923.13_2	PDLIM7	chr5	-	176918404	176918421	176918147	176918807	0.4003	0.312	0.1006	0.4127	0.4637	0.7227	0.5192	0.692	0.5438	0.5924	0.0332	0.1391	0.0	0.0703	0.0857	0.0234	0.0	0.0981	0.0715	0.0194
ENSG00000196923.13_2	PDLIM7	chr5	-	176918807	176918926	176918421	176919405	0.3333	0.217	0.6571	0.2433	0.2	0.6117	0.3647	0.3885	0.4174	0.3952	1.0	0.931	1.0	0.9692	0.9444	0.9392	1.0	0.8467	0.8481	0.9894
ENSG00000196923.13_2	PDLIM7	chr5	-	176918807	176918977	176918421	176919405	0.1585	0.0292	0.0769	0.0819	0.0526	0.4812	0.1807	0.3055	0.2587	0.2686	1.0	0.8	1.0	0.75	0.8182	0.4483	nan	0.5109	0.5	0.8462
ENSG00000196923.13_2	PDLIM7	chr5	-	176918807	176918996	176918421	176919405	0.1492	0.0349	0.1111	0.0799	0.0485	0.489	0.1816	0.3091	0.2697	0.2784	1.0	0.8	nan	0.7778	0.8	0.36	nan	0.5	0.4894	0.75
ENSG00000196924.14_2	FLNA	chrX	-	153585618	153585642	153583440	153585801	0.1421	0.1988	0.3886	0.0791	0.132	0.2151	0.1212	0.1358	0.153	0.1741	0.7098	0.7807	0.6096	0.774	0.5163	0.6075	1.0	0.4802	0.507	0.808
ENSG00000196961.12_2	AP2A1	chr19	+	50305790	50305856	50305398	50306205	0.0638	0.0256	0.0	0.021	0.0105	0.0402	0.0035	0.0748	0.0124	0.0235	0.1739	0.4233	0.0	0.0028	0.0	0.0419	0.0	0.0	0.0	0.2661
ENSG00000196967.10_3	ZNF585A	chr19	-	37656496	37656598	37647257	37660740	1.0	0.9048	1.0	1.0	1.0	0.6129	0.875	1.0	1.0	0.8889	0.6	1.0	1.0	0.3846	0.7436	0.8351	1.0	1.0	1.0	0.925
ENSG00000196998.17_3	WDR45	chrX	-	48935301	48935406	48934409	48935495	0.917	0.9205	0.9569	0.9577	0.9178	0.8968	0.9018	0.8788	0.8444	0.8667	0.75	0.9455	0.8571	0.9656	0.9358	0.9533	1.0	0.9405	0.961	0.9849
ENSG00000197008.9_2	ZNF138	chr7	+	64275295	64275422	64254949	64291828	0.8333	1.0	0.5135	0.5714	0.75	0.5	1.0	0.3333	nan	0.375	0.4545	0.375	0.8182	0.4667	0.5951	0.28	nan	0.75	1.0	0.4444
ENSG00000197008.9_2	ZNF138	chr7	+	64275949	64276031	64275422	64291828	0.5	0.8182	0.8065	0.6667	1.0	1.0	nan	nan	nan	0.5	0.2	0.5385	nan	0.1555	0.8016	0.3548	nan	1.0	0.917	0.4532
ENSG00000197008.9_2	ZNF138	chr7	+	64275953	64276031	64275422	64291828	0.25	0.8	0.76	0.6667	1.0	1.0	1.0	1.0	1.0	0.8	0.6364	0.3333	nan	0.5686	0.8024	0.6279	nan	1.0	0.8557	0.4972
ENSG00000197008.9_2	ZNF138	chr7	+	64291317	64291454	64254949	64291828	0.7143	1.0	0.3077	0.1429	0.6	0.3333	1.0	0.5556	1.0	0.2308	0.0	0.0909	0.0	0.5556	0.1429	0.1429	1.0	0.5	1.0	0.0909
ENSG00000197008.9_2	ZNF138	chr7	+	64291317	64291454	64275422	64291828	0.4545	0.6667	0.5	0.3333	1.0	1.0	1.0	1.0	1.0	0.6	0.5	0.25	nan	0.6667	0.2558	0.3333	1.0	1.0	0.7895	0.2
ENSG00000197008.9_2	ZNF138	chr7	+	64291317	64291454	64276031	64291828	0.8	0.2	0.1892	0.4286	0.2174	0.3333	1.0	1.0	1.0	0.4286	0.3333	0.1429	nan	0.8824	0.194	0.6	1.0	0.1613	0.375	0.2
ENSG00000197013.9_3	ZNF429	chr19	+	21688786	21688882	21688576	21701376	1.0	1.0	0.2083	0.1333	1.0	0.0909	0.1765	0.4286	0.0	0.0526	nan	0.0303	0.0	nan	0.4348	0.1868	nan	nan	0.3974	0.2548
ENSG00000197020.10_3	ZNF100	chr19	-	21927742	21927869	21910791	21948495	1.0	1.0	0.7778	0.6	1.0	nan	1.0	nan	1.0	nan	1.0	1.0	1.0	0.9444	1.0	0.8588	nan	1.0	1.0	0.9091
ENSG00000197021.8_3	CXorf40B	chrX	-	149102594	149102786	149102355	149105650	0.0769	0.0154	0.0167	0.0286	0.1875	0.2037	0.038	0.1765	0.0909	0.2453	0.0	0.0847	0.0	0.0	0.0	0.0	0.0	0.0	0.1538	0.0133
ENSG00000197021.8_3	CXorf40B	chrX	-	149102594	149102791	149102355	149105650	0.1429	0.0448	0.0167	0.0423	0.2121	0.2252	0.038	0.2632	0.0909	0.2857	0.0	0.0847	0.4	0.0	0.0	0.0	0.0	0.0	0.1538	0.022
ENSG00000197037.10_3	ZSCAN25	chr7	+	99216147	99216274	99214639	99217183	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4667	1.0	1.0	nan	1.0	nan	0.875
ENSG00000197037.10_3	ZSCAN25	chr7	+	99216670	99216755	99214639	99217183	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.8717	1.0	1.0	nan	nan	nan	nan
ENSG00000197037.10_3	ZSCAN25	chr7	+	99216670	99216755	99216274	99217183	0.8182	1.0	0.8769	0.8947	1.0	0.871	0.7931	1.0	1.0	0.8571	0.5789	1.0	0.7143	0.8367	0.4113	0.8123	1.0	1.0	nan	0.9351
ENSG00000197043.13_2	ANXA6	chr5	-	150490187	150490205	150489407	150496687	0.6392	0.8099	0.5897	0.8037	0.7966	0.777	0.8353	0.7445	0.8391	0.8555	0.257	0.7474	0.7115	0.6225	0.7495	0.6736	1.0	0.8736	0.8436	0.7355
ENSG00000197045.12_3	GMFB	chr14	-	54948839	54948920	54948176	54950388	1.0	1.0	1.0	0.8788	1.0	0.5	1.0	0.7143	1.0	0.2941	0.7778	1.0	1.0	1.0	1.0	0.8955	nan	nan	1.0	0.9473
ENSG00000197056.9_2	ZMYM1	chr1	+	35559514	35559684	35545043	35561419	1.0	0.7778	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.8571	1.0	1.0	0.8182	0.8532	0.8	nan	0.75	1.0	0.7
ENSG00000197111.15_3	PCBP2	chr12	+	53861588	53861627	53861077	53862560	0.7058	0.6971	0.8054	0.7907	0.7671	0.5183	0.5143	0.4901	0.6031	0.5502	0.704	0.4713	0.6329	0.884	0.6378	0.4907	0.7812	0.7768	0.7815	0.6245
ENSG00000197111.15_3	PCBP2	chr12	+	53861588	53861627	53861077	53862563	0.9601	0.9439	0.9689	0.9776	0.9711	0.9101	0.8456	0.8118	0.911	0.8815	0.9389	0.8744	1.0	0.9851	0.9048	0.8536	0.8949	0.9493	1.0	0.8901
ENSG00000197119.12_3	SLC25A29	chr14	-	100761962	100762034	100759714	100765178	0.5161	0.3731	0.5329	0.1642	0.3333	0.7283	0.302	0.7038	0.4233	0.584	0.128	0.6065	0.7026	0.4654	0.7682	0.1037	1.0	0.7822	0.9798	0.187
ENSG00000197119.12_3	SLC25A29	chr14	-	100761962	100762330	100759714	100765178	0.5489	0.3438	0.5185	0.1884	0.3514	0.8059	0.3333	0.7193	0.475	0.6386	0.2432	0.6757	0.697	0.3889	0.7931	0.1076	1.0	0.8391	0.9826	0.2054
ENSG00000197119.12_3	SLC25A29	chr14	-	100764363	100764527	100762330	100765178	0.3333	0.5	0.3333	0.5556	0.52	0.202	0.5	0.3333	0.4545	0.4419	0.1667	0.1282	0.0	0.4836	0.4667	0.1282	0.0	0.2963	0.0952	0.1373
ENSG00000197119.12_3	SLC25A29	chr14	-	100771996	100772113	100765222	100772535	0.0714	0.0323	0.0839	0.1429	0.0526	0.1045	0.0462	0.0	0.1111	0.0811	0.0137	0.037	0.0732	0.0081	0.0328	0.0517	0.0	0.157	0.0556	0.0246
ENSG00000197121.14_2	PGAP1	chr2	-	197729710	197729804	197712761	197735664	1.0	1.0	1.0	nan	1.0	1.0	0.7778	1.0	0.6471	1.0	0.8462	0.76	1.0	1.0	0.9215	0.8969	nan	0.0	nan	0.9032
ENSG00000197128.11_3	ZNF772	chr19	-	57986391	57986514	57985789	57987027	0.0	nan	0.0345	0.0	0.0	0.0	nan	nan	0.1429	0.0	1.0	0.0	0.0	0.0196	0.0	0.0588	nan	nan	nan	0.0556
ENSG00000197128.11_3	ZNF772	chr19	-	57986391	57986514	57985789	57988001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.2	0.0	nan	nan	nan	nan	nan
ENSG00000197128.11_3	ZNF772	chr19	-	57987027	57987154	57985789	57988001	0.7143	1.0	0.6842	1.0	1.0	1.0	1.0	nan	1.0	1.0	1.0	0.4667	0.2	0.9111	0.7802	0.4583	nan	1.0	0.0	0.4286
ENSG00000197128.11_3	ZNF772	chr19	-	57987027	57987154	57985789	57988644	1.0	nan	0.875	1.0	1.0	1.0	nan	nan	1.0	0.5	nan	0.6667	1.0	0.7576	0.7674	0.5714	nan	nan	nan	0.5152
ENSG00000197181.11_2	PIWIL2	chr8	+	22145040	22145158	22141785	22146054	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000197208.5_2	SLC22A4	chr5	+	131657876	131658048	131649461	131662969	1.0	0.8	0.6667	0.9231	1.0	1.0	1.0	1.0	1.0	0.6	1.0	nan	nan	1.0	0.6264	1.0	nan	nan	nan	nan
ENSG00000197223.11_2	C1D	chr2	-	68280192	68280269	68274447	68290089	1.0	1.0	0.8889	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.5556	1.0	nan	1.0	0.6292	nan	1.0	nan	0.6303
ENSG00000197223.11_2	C1D	chr2	-	68280192	68280418	68274451	68290076	0.1504	0.1935	0.1508	0.1148	0.082	0.3333	0.2821	0.2857	0.1636	0.1429	0.2	0.25	0.6364	1.0	0.0	0.2727	nan	0.0	nan	0.1111
ENSG00000197226.12_1	TBC1D9B	chr5	-	179294444	179294495	179292888	179294777	0.0631	0.0464	0.022	0.0689	0.0062	0.0505	0.0812	0.0885	0.1272	0.0249	0.0	0.292	0.0377	0.1146	0.016	0.0341	0.0	0.0344	0.092	0.1039
ENSG00000197249.13_3	SERPINA1	chr14	-	94854896	94854997	94849578	94856793	0.1429	0.0667	0.0588	0.0909	0.0	0.1429	0.1111	1.0	0.4667	0.7143	0.4643	0.9647	0.964	0.0	0.2571	0.7241	0.0	0.0	0.3939	0.9732
ENSG00000197249.13_3	SERPINA1	chr14	-	94854896	94855000	94849578	94856756	0.5	1.0	1.0	1.0	nan	1.0	1.0	1.0	1.0	0.9512	0.9552	1.0	0.999	0.0	1.0	1.0	nan	nan	1.0	0.9996
ENSG00000197249.13_3	SERPINA1	chr14	-	94854896	94855000	94849578	94856793	0.1429	0.0667	0.0857	0.1111	0.0	0.1	0.0588	1.0	0.4286	0.7091	0.4828	0.9647	0.964	0.0	0.2778	0.7333	0.0	0.0	0.3939	0.9732
ENSG00000197256.10_3	KANK2	chr19	-	11306231	11306496	11305266	11308160	0.8776	0.96	0.8974	0.9091	0.8361	0.8846	0.9251	1.0	0.9464	0.8551	0.5	0.8065	0.75	0.8782	0.7231	0.8462	1.0	1.0	0.6471	0.7917
ENSG00000197256.10_3	KANK2	chr19	-	11306231	11306557	11305266	11308160	0.7143	0.9286	0.8	0.8039	0.6667	0.8065	0.8871	1.0	0.9211	0.7674	0.5	0.7692	0.4737	0.8716	0.7097	0.7965	1.0	1.0	0.5814	0.7436
ENSG00000197256.10_3	KANK2	chr19	-	11306297	11306496	11305266	11308160	0.8723	0.9444	0.8689	0.8969	0.8113	0.8723	0.8915	1.0	0.9118	0.8148	0.3333	0.6	0.7297	0.7246	0.4375	0.7411	nan	1.0	0.6471	0.6739
ENSG00000197256.10_3	KANK2	chr19	-	11306725	11306903	11305266	11308160	0.5	0.75	0.5556	0.5652	0.3333	0.5385	0.7083	1.0	0.76	0.4118	0.2	0.0	0.2308	0.0	0.0	0.3176	nan	1.0	0.3077	0.0625
ENSG00000197256.10_3	KANK2	chr19	-	11306725	11306903	11306496	11308160	0.1212	0.1746	0.1489	0.1656	0.0685	0.3226	0.2865	0.3333	0.3019	0.2353	0.3333	0.1429	0.087	0.0526	0.0	0.203	nan	0.7576	0.3684	0.0909
ENSG00000197256.10_3	KANK2	chr19	-	11306725	11306903	11306557	11308160	0.75	0.4286	0.7143	0.6364	0.4545	1.0	0.85	1.0	0.9091	1.0	0.3333	0.0	nan	0.0	0.0	0.4386	nan	1.0	0.5	0.25
ENSG00000197272.2_3	IL27	chr16	-	28515015	28515114	28513455	28515198	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000197283.14_3	SYNGAP1	chr6	+	33410229	33410271	33409536	33410665	0.0	0.1511	0.0344	0.0	0.0	0.0684	0.0567	0.0	0.0653	0.1845	0.0	0.0998	0.0	0.0451	0.0	0.0238	0.0	0.0224	0.0627	0.0293
ENSG00000197283.14_3	SYNGAP1	chr6	+	33416565	33416645	33415710	33419536	0.75	1.0	1.0	0.5714	0.8333	0.8095	0.8904	1.0	0.7073	0.7576	0.8333	0.68	0.7143	0.8208	0.8208	0.78	1.0	0.8305	0.9667	0.6599
ENSG00000197302.10_3	ZNF720	chr16	+	31733946	31734073	31724756	31765086	0.8824	0.7647	0.6364	0.7241	0.6571	1.0	0.5294	0.6	0.4	0.6	0.6364	0.68	nan	0.9	0.7829	0.6667	nan	0.5	1.0	0.5745
ENSG00000197302.10_3	ZNF720	chr16	+	31734578	31734674	31724756	31765086	0.913	0.6667	0.7333	0.7778	0.7073	1.0	0.6667	0.8889	0.7778	0.6	0.6	0.7143	1.0	0.8777	0.7392	0.7684	nan	0.6422	1.0	0.8134
ENSG00000197302.10_3	ZNF720	chr16	+	31734578	31734674	31724769	31765086	1.0	0.6667	0.9412	0.875	0.9355	1.0	0.8889	1.0	1.0	0.8571	0.8462	0.9048	1.0	1.0	1.0	0.9522	nan	1.0	1.0	0.9776
ENSG00000197302.10_3	ZNF720	chr16	+	31770677	31770787	31765221	31803950	0.8889	1.0	1.0	0.9355	1.0	1.0	1.0	1.0	0.6667	1.0	0.1667	1.0	1.0	1.0	1.0	1.0	nan	1.0	1.0	0.6923
ENSG00000197321.14_2	SVIL	chr10	-	29797270	29797318	29788192	29801663	0.75	0.4915	0.103	0.7612	0.8537	0.4676	0.7971	0.3498	0.7449	0.5061	0.0758	0.0284	0.1095	0.0178	0.0145	0.0	nan	0.0	0.4557	0.0
ENSG00000197321.14_2	SVIL	chr10	-	29797270	29797318	29788192	29811338	nan	nan	nan	nan	nan	0.8806	0.9469	0.0	0.9127	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000197321.14_2	SVIL	chr10	-	29815889	29815985	29813644	29818633	0.4839	0.4884	0.1136	0.4865	0.6296	0.1881	0.4933	0.3913	0.461	0.2787	0.0145	0.0385	0.1	0.0597	0.0499	0.0068	nan	0.0	0.3695	0.0059
ENSG00000197321.14_2	SVIL	chr10	-	29815889	29815985	29813644	29819535	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9474	0.8333	nan	nan	nan	0.2909	1.0	0.3379	nan	nan	nan	nan
ENSG00000197321.14_2	SVIL	chr10	-	29820930	29821101	29820217	29821457	0.3333	0.7857	0.7	0.4588	0.5263	0.5263	0.6732	0.6	0.383	0.7931	1.0	0.3333	1.0	0.8947	0.9167	1.0	nan	1.0	1.0	1.0
ENSG00000197321.14_2	SVIL	chr10	-	29820930	29821101	29820217	29839525	0.1765	0.5238	0.0577	0.6757	1.0	nan	nan	nan	nan	nan	0.0588	0.0667	0.125	0.0091	0.3058	nan	nan	0.6	0.3793	0.0189
ENSG00000197321.14_2	SVIL	chr10	-	29821457	29822387	29820217	29839525	0.2222	0.2308	0.0577	0.6571	1.0	0.2727	0.5745	0.2	0.6444	0.3333	0.0	0.0667	0.0	0.0049	0.0455	0.0	nan	0.0	0.0	0.0
ENSG00000197321.14_2	SVIL	chr10	-	29821457	29822387	29821101	29824917	0.7143	0.9048	0.7895	0.8	1.0	0.9091	0.8667	1.0	0.7538	0.9167	1.0	0.0	1.0	1.0	1.0	1.0	nan	1.0	1.0	1.0
ENSG00000197321.14_2	SVIL	chr10	-	29824917	29824998	29820217	29839525	0.4615	0.5833	0.0841	0.6571	1.0	0.3514	0.7403	0.2727	0.7681	0.6	0.0204	0.0667	0.0667	0.0117	0.0847	0.01	nan	0.0	0.1563	0.014
ENSG00000197321.14_2	SVIL	chr10	-	29824917	29824998	29822387	29839525	1.0	1.0	0.7273	1.0	1.0	1.0	0.9652	1.0	1.0	1.0	nan	1.0	1.0	0.6604	0.6897	1.0	nan	nan	1.0	1.0
ENSG00000197323.11_3	TRIM33	chr1	-	114940561	114940612	114940482	114942078	0.3443	0.4894	0.4916	0.4118	0.5111	0.347	0.5588	0.4186	0.5385	0.3682	0.2308	0.4928	0.5217	0.3563	0.3816	0.5742	1.0	0.4894	0.5246	0.7402
ENSG00000197323.11_3	TRIM33	chr1	-	114963001	114963073	114952938	114964057	0.6364	0.1667	0.1867	0.2381	0.3333	0.0411	0.2551	nan	0.1859	0.1705	0.0	0.0	0.0	0.369	0.0788	0.117	nan	0.0	0.0	0.052
ENSG00000197343.10_3	ZNF655	chr7	+	99159510	99159596	99158318	99159990	0.6533	0.8222	1.0	0.8889	1.0	1.0	0.8222	0.6	0.8868	0.9	1.0	0.9091	0.3846	0.6838	0.8754	1.0	nan	1.0	1.0	1.0
ENSG00000197343.10_3	ZNF655	chr7	+	99159510	99159596	99158318	99161485	0.8095	0.6522	0.7143	0.7	1.0	0.8571	0.6875	0.5556	0.871	0.5918	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan
ENSG00000197343.10_3	ZNF655	chr7	+	99159510	99159596	99158318	99169310	0.8182	0.4839	0.3333	1.0	1.0	0.7826	0.6875	0.5556	0.871	0.8286	0.0	0.75	0.2	0.2128	0.338	1.0	nan	1.0	1.0	1.0
ENSG00000197343.10_3	ZNF655	chr7	+	99159510	99159596	99158318	99169867	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	0.6967	nan	nan	1.0	1.0	0.9068
ENSG00000197343.10_3	ZNF655	chr7	+	99159510	99160117	99158318	99161485	0.9286	0.7949	0.8182	0.8235	1.0	0.9302	0.8148	0.8	0.9286	0.7143	1.0	0.8	1.0	1.0	1.0	0.875	nan	1.0	0.9375	1.0
ENSG00000197343.10_3	ZNF655	chr7	+	99159990	99160117	99158318	99161485	0.9231	0.7143	0.6667	0.7273	1.0	0.88	0.7222	0.7647	0.875	0.5455	1.0	0.5455	1.0	1.0	1.0	0.7778	nan	1.0	0.9231	1.0
ENSG00000197343.10_3	ZNF655	chr7	+	99160810	99160889	99160117	99161485	0.1139	0.1351	0.1111	0.0345	0.3333	0.1373	0.1538	0.0833	0.0909	0.2222	0.0	0.1304	0.0	nan	0.0	0.074	nan	0.0	0.0	0.0
ENSG00000197343.10_3	ZNF655	chr7	+	99169310	99169415	99158318	99169867	0.5385	0.8947	0.7	1.0	1.0	0.6111	0.5714	0.8	0.52	0.5652	0.5	0.7241	1.0	1.0	0.8298	nan	nan	1.0	nan	0.0
ENSG00000197355.10_2	UAP1L1	chr9	+	139972501	139972706	139972273	139972953	0.84	0.8182	1.0	1.0	1.0	1.0	0.7778	0.6923	0.7895	1.0	0.6471	1.0	nan	0.9527	0.8462	0.9286	nan	1.0	1.0	0.9286
ENSG00000197362.14_3	ZNF786	chr7	-	148777682	148777809	148771630	148787714	0.7143	1.0	0.7143	0.5556	nan	0.6	0.7333	1.0	0.7143	1.0	0.6667	0.76	1.0	0.5652	0.712	0.7027	1.0	0.9512	1.0	0.7638
ENSG00000197363.9_2	ZNF517	chr8	+	146029025	146029152	146028332	146029509	1.0	0.8571	0.6735	0.7391	0.625	0.8462	0.8667	0.875	1.0	1.0	1.0	0.8182	1.0	0.6203	0.9155	0.8333	nan	0.913	0.7377	0.9167
ENSG00000197381.15_3	ADARB1	chr21	+	46548316	46548488	46494708	46591524	1.0	0.8571	1.0	0.8182	1.0	1.0	1.0	1.0	1.0	1.0	0.8889	1.0	1.0	1.0	0.8462	1.0	nan	1.0	1.0	1.0
ENSG00000197381.15_3	ADARB1	chr21	+	46554629	46554747	46548488	46591524	0.4857	0.3846	0.375	0.2381	0.5556	0.75	0.0476	0.4286	0.3333	0.3684	0.2	0.6	0.0	0.5849	0.4286	0.3143	nan	0.4915	0.7576	0.4815
ENSG00000197381.15_3	ADARB1	chr21	+	46604388	46604508	46603425	46604837	0.8113	0.5636	0.5849	0.6596	0.8333	0.7727	0.7931	0.8378	0.6533	0.9273	0.6	0.6571	0.8	0.6667	0.5345	0.8158	1.0	0.734	0.7506	0.5616
